0.002966	7.13E+05
0.003872	3.53E+05
0.005134	1.85E+05
0.006754	8.85E+04
0.007926	6.67E+04
0.009302	4.62E+04
0.010916	3.17E+04
0.01281	2.34E+04
0.015034	1.64E+04
0.017643	1.24E+04
0.020236	9.87E+03
0.024256	7.50E+03
0.029523	4.89E+03
0.034397	4.10E+03
0.040668	3.08E+03
0.047008	2.41E+03
0.055304	1.56E+03
0.067737	9.07E+02
0.083029	5.21E+02
0.101166	2.42E+02
0.118733	1.51E+02
0.137184	8.28E+01
0.159445	4.29E+01
0.185322	2.29E+01
0.217154	1.29E+01
0.255864	6.58E+00
0.303222	3.83E+00
